Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,60,,teeth,,P,W
2014,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,,12,teeth,,T,W
2014,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,NA,,2,,teeth,,H,W
2014,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,28,12,teeth,,H,W
2014,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZW,,12,,teeth,,H,W
2014,II,Inia geoffrensis,Mammalia,Cetacea,Iniidae,Inia,NL,CH,VE,,1,teeth,,E,O
2014,II,Carcharodon carcharias,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,CL,RO,AU,,520,teeth,,Q,W
2014,II,Carcharodon carcharias,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,GB,US,XX,,22,teeth,,Q,O
2014,II,Carcharodon carcharias,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,RO,RU,AU,520,,teeth,,Q,W
2014,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,CH,IT,XX,2,2,teeth,,Q,O
2014,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,HK,CA,,2,,teeth,,T,W
2014,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,IT,CA,,16,,teeth,,P,W
2014,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,JP,CA,,5,5,teeth,,T,W
2014,II,Lontra spp.,Mammalia,Carnivora,Mustelidae,Lontra,HK,US,,,4,teeth,,T,I
2014,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,US,CA,,,478,teeth,,S,W
2014,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,US,CA,,478,,teeth,,T,W
2014,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,XX,CL,,,15,teeth,,S,W
2014,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,AU,LS,,,2,teeth,,,
2014,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,ZA,LS,,,1,teeth,,,
2014,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,AU,FR,FR,,5,teeth,,E,O
2014,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,DK,IS,,,2900,teeth,g,T,W
2014,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,US,AU,PF,5,,teeth,,Q,O
2014,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,US,AU,,,5,teeth,,Q,O
2014,II,Tayassu spp.,Mammalia,Artiodactyla,Tayassuidae,Tayassu,US,BR,,,0.2,teeth,kg,S,W
2014,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,CH,ES,VE,,5,teeth,,E,O
2014,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,NL,CH,VE,,1,teeth,,E,O
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,CA,FR,CA,,3,teeth,,Q,O
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DE,CA,,4,4,teeth,,H,W
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DK,CA,,,8,teeth,,H,W
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DK,CA,,30,30,teeth,,T,W
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,FR,CA,,,28,teeth,,H,W
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,4,24,teeth,,H,W
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,375,,teeth,,S,I
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,1683,1783,teeth,,S,W
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,10,,teeth,,T,I
2014,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,970,,teeth,,T,W
2014,II,Ursus americanus emmonsii,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,209,,teeth,,S,W
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,128,829,teeth,,S,W
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,101,,teeth,,T,I
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,11,,teeth,,T,W
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,FI,,57,57,teeth,,S,W
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,HR,,100,,teeth,,T,W
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,RU,,3,,teeth,,P,I
2014,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,SE,,355,355,teeth,,S,W
2014,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,CA,US,,,45,teeth,,S,W
2014,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,US,,117,teeth,,S,W
2014,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,197,,teeth,,S,W
2014,II,Indopacetus pacificus,Mammalia,Cetacea,Ziphiidae,Indopacetus,NO,FR,,,4,teeth,,S,W
2014,II,Cetacea spp.,Mammalia,Cetacea,,,FJ,SB,,,24,teeth,,P,O
2014,II,Cetacea spp.,Mammalia,Cetacea,,,US,FJ,XX,1,,teeth,,P,I
2014,II,Cetacea spp.,Mammalia,Cetacea,,,US,GB,XX,1,,teeth,,P,I
2014,II,Cetacea spp.,Mammalia,Cetacea,,,US,NO,,1,,teeth,,P,I
2014,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,BR,ZA,ZW,,2,teeth,,H,W
2014,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,LB,ZA,NA,,1,teeth,,H,W
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DE,GL,,,1,teeth,,P,W
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,1,1,teeth,,P,W
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,GL,,,2,teeth,,P,W
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,AU,,,1,teeth,,Q,O
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,DK,GL,,1,teeth,,P,O
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,GL,,,1,teeth,,P,W
2015,I,Eubalaena spp.,Mammalia,Cetacea,Balaenidae,Eubalaena,TN,FR,XX,,3,teeth,,E,O
2015,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,TN,FR,DK,,1,teeth,,E,O
2015,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GT,XX,1,,teeth,,P,I
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,US,XX,,1,teeth,,T,O
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,PH,,,1,teeth,kg,T,D
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,SG,,,8750,teeth,,T,D
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,CN,,,10,teeth,,S,O
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,CN,3,,teeth,,S,O
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,ZA,,1,teeth,,P,O
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,4,,teeth,,H,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GA,,25,,teeth,,S,W
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,2,,teeth,,P,I
2015,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,NL,CH,VE,1,1,teeth,,E,O
2015,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,GT,XX,1,,teeth,,P,I
2015,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,ZA,TZ,2,,teeth,,H,W
2015,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,QA,BE,XX,,2,teeth,,T,O
2015,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,QA,BE,XX,2,,teeth,,T,W
2015,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,,1,teeth,,H,W
2015,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NL,CH,VE,1,,teeth,,E,O
2015,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,QA,BE,XX,,3,teeth,,T,O
2015,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,QA,BE,XX,3,,teeth,,T,W
2015,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,AU,XX,1,,teeth,,T,I
2015,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,XX,1,,teeth,,P,I
2015,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,XX,,2,,teeth,,P,I
2015,I,Puma concolor costaricensis,Mammalia,Carnivora,Felidae,Puma,US,PE,XX,3,,teeth,,P,I
2015,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,QA,BE,XX,,1,teeth,,T,O
2015,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,QA,BE,XX,1,,teeth,,T,W
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,AU,NZ,,,1,teeth,,P,W
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CA,NZ,,2,2,teeth,,P,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,29,32,teeth,,P,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,8,,teeth,,P,W
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,CA,XX,,6,teeth,,T,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NO,GL,,,4,teeth,,P,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,QA,BE,XX,,4,teeth,,T,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,QA,BE,,1.373,,teeth,kg,T,W
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,BR,PE,1,,teeth,,P,I
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CA,,,1,teeth,,P,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CN,,1,,teeth,,P,I
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,DE,XX,2,2,teeth,,P,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FJ,XX,2,,teeth,,P,I
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FJ,XX,1,,teeth,,P,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,1,,teeth,,P,W
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,2,,teeth,,T,O
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,IS,,1,,teeth,,P,I
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,JM,XX,1,,teeth,,P,I
2015,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,NL,XX,1,,teeth,,P,I
2015,I,Pristis pectinata,Elasmobranchii,Pristiformes,Pristidae,Pristis,PT,US,,1,,teeth,,T,O
2015,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ZA,NA,,10,,teeth,,S,W
2015,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZA,NA,,30,,teeth,,S,W
2015,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,TH,XX,1,,teeth,,P,I
2015,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,TH,,1,,teeth,,P,I
2015,I,Cetacea spp.,Mammalia,Cetacea,,,AU,CA,XX,,1,teeth,,P,O
2015,II,Alligator spp.,Reptilia,Crocodylia,Alligatoridae,Alligator,SV,US,,15,,teeth,,P,R
2015,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,PE,XX,3,,teeth,,P,I
2015,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,NL,CH,VE,3,,teeth,,E,O
2015,II,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,5,,teeth,,T,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZM,,8,,teeth,,S,W
2015,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,US,CR,,,2,teeth,,S,W
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,DK,GL,,,1,teeth,,S,W
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,19,teeth,,P,W
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,3,,teeth,,T,W
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,FI,XX,17,,teeth,,T,I
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,FI,,28,62,teeth,,S,W
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,FI,,51,,teeth,,T,W
2015,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,RU,,1,,teeth,,P,I
2015,II,Carcharhinus spp.,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,BS,,,1,teeth,,P,W
2015,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,NL,CH,VE,2,2,teeth,,E,O
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,MU,ZA,,,1,teeth,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,PH,ZA,,,2,teeth,,H,W
2015,II,Macaca arctoides,Mammalia,Primates,Cercopithecidae,Macaca,QA,BE,XX,,1,teeth,,T,O
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,NA,,12,,teeth,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,NA,,4,4,teeth,,P,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZA,,,8,teeth,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,RU,ZA,,,1,teeth,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,1,teeth,,H,W
2015,II,Cetorhinus maximus,Elasmobranchii,Lamniformes,Cetorhinidae,Cetorhinus,US,CA,,,1,teeth,,S,W
2015,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,7,,teeth,,P,I
2015,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,BR,,3,,teeth,,P,I
2015,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HN,XX,3,,teeth,,P,I
2015,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,PE,,1,,teeth,,P,I
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HU,AU,,2,,teeth,,P,C
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,AU,PG,2,,teeth,,T,C
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,BE,XX,,1,teeth,,T,O
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,BE,XX,1,,teeth,,T,W
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SE,AU,,10,,teeth,,T,R
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,PG,20,,teeth,,T,C
2015,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,10,,teeth,,P,R
2015,II,Orcinus orca,Mammalia,Cetacea,Delphinidae,Orcinus,GB,NZ,,,1,teeth,,P,O
2015,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,BW,,1,,teeth,,H,W
2015,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,2,,teeth,,H,W
2015,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,2,,teeth,,H,W
2015,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,CH,NA,,4,,teeth,,T,W
2015,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,DE,NA,,20,,teeth,,H,W
2015,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CN,ZA,,,1,teeth,,H,W
2015,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,RU,ZA,,,3,teeth,,H,W
2015,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,,1,teeth,,H,W
2015,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,CA,ZA,NA,,1,teeth,,H,W
2015,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,RU,ZA,,,1,teeth,,H,W
2015,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CN,ZA,,,1,teeth,,H,W
2015,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,US,CA,,,28,teeth,,S,W
2015,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,US,CA,,28,,teeth,,T,W
2015,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,US,FI,,272,657,teeth,,S,W
2015,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,US,FI,,385,,teeth,,T,W
2015,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,US,CA,,,375,teeth,,S,W
2015,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,US,CA,,183,,teeth,,T,W
2015,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NA,ZA,,,3,teeth,,H,C
2015,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,,1,teeth,,H,C
2015,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,ZM,,3,,teeth,,S,W
2015,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,US,CA,,80,,teeth,,S,I
2015,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,US,CA,,,741,teeth,,S,W
2015,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,US,CA,,821,,teeth,,T,W
2015,II,Puma concolor couguar,Mammalia,Carnivora,Felidae,Puma,US,CA,,,1,teeth,,S,W
2015,II,Hippopotamidae spp.,Mammalia,Artiodactyla,Hippopotamidae,,CA,NL,XX,,1,teeth,,T,O
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,TZ,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,TZ,,12,,teeth,,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,ZA,,24,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,ZM,,24,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,ZW,,12,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,IT,XX,,3,teeth,,P,O
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,NZ,ZA,,2,teeth,,P,O
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,NA,,12,,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,TZ,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BG,TZ,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CA,DK,UG,,1,teeth,,P,O
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CA,ZA,ZM,,4,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CH,FR,TZ,,1,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CH,TZ,,12,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CN,MW,,,1020,teeth,kg,T,R
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CN,MW,,2363,,teeth,kg,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CZ,ZA,,,22,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,CA,ZW,4,8,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,NA,,24,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,12,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZM,,12,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,UG,,11,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,ZM,,24,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,ZM,,,12,teeth,,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,ZW,,12,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,12,36,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZA,,1,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZW,,1,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,CH,TZ,,12,teeth,,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,60,80,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,24,,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,ZA,,1,1,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HK,UG,,2191,2191,teeth,kg,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HU,TZ,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IS,DE,TZ,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,TZ,,12,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,ZW,,24,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,NG,FR,TZ,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,NO,TZ,,,6,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,NO,ZW,,11,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PL,ZA,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PL,ZW,,4,,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,RU,FR,TZ,,92,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,RU,TZ,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SE,ZW,,1,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TR,FR,TZ,,12,teeth,,P,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TZ,ZA,,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,DE,XX,1,1,teeth,,P,O
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ES,MZ,,12,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,FR,CI,1,,teeth,,T,O
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,10,,teeth,,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,NA,,12,,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,83,48,teeth,,H,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,UG,,,12,teeth,,T,W
2015,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,TZ,24,,teeth,,H,W
